s1, s2, s3, s4, s5, s6, s7, s8, s9, s10, s11, s12
23320,29555,32739,34911,31981,28689,32734,18550,30886,31947,30163,36962
23892,29758,32864,35085,31958,28379,32195,18626,32847,31565,29083,34345
24385,29561,33325,35529,32001,28404,31913,28936,34261,33869,31394,31752
26077,29589,33493,34986,31803,28683,31739,30659,34342,33772,31698,30093
26185,29580,33578,34887,31655,28920,31805,31181,33780,34272,31797,29858
25972,29584,33386,35240,31682,28837,32017,32216,33286,34968,31558,29893
25672,29791,33431,35400,31705,28819,32189,32285,33302,35036,31463,30182
25637,29961,33508,35328,31685,28523,32350,32158,33405,35281,31594,30675
25711,30045,33608,35186,31750,28555,32229,31471,33445,35337,31653,30789
25987,30072,33547,35253,31819,28634,32264,31562,33258,35389,31558,31056
26223,30120,33318,35331,31789,28655,32421,31892,32311,35427,30989,31622
26291,30321,33438,35546,31904,28585,32707,31876,31558,35141,30750,32100
26400,30515,33289,35588,31860,28440,32695,32081,31276,35021,30639,32787
26430,30685,33333,35734,31762,28477,32833,32423,31444,34995,30504,32728
26321,31147,33392,35991,31575,28647,33087,32390,31035,34739,30187,32901
26297,31203,33296,36185,31602,28814,33441,32428,30475,34225,30134,34617
26263,31122,33212,36184,31597,29069,33685,31472,29505,31787,31826,36414
25875,31127,32996,36102,31667,29451,34139,27184,29636,31785,31968,37103
23919,31565,32802,36086,31421,29692,34344,24828,30665,32385,32399,38057
23360,31647,32730,36120,31347,30049,34490,22554,30900,33550,33113,38724
23016,31675,32397,35658,31429,29714,34196,20285,30914,33885,33258,39025
22689,30821,31898,35171,31665,29360,34149,20566,30064,34306,33014,39416
22459,30143,32508,35160,32884,28849,33984,20605,29999,34990,33114,39076
25397,30411,34692,37606,34173,28456,32745,19098,30630,34154,33281,38307
29313,31134,36092,38280,34041,28275,32388,18434,31274,33602,33136,37438
28890,31120,35124,38181,33430,27943,32240,19048,31980,31510,33602,37011
28728,30963,35780,38301,34062,27867,32102,18416,31127,32640,33852,36837
28493,30809,35710,38359,34066,27783,31979,18285,30688,32766,33909,36767
28404,30767,35456,38316,34162,27821,31712,18551,30411,32973,34212,36800
28093,30691,35225,38157,34035,27931,31532,18484,30498,32900,34619,36759
27758,30498,35195,38090,33837,27895,31491,18773,30482,33200,35028,37021
27927,30450,35282,37740,33742,27845,31315,19128,30678,33330,34901,37046
28234,30411,35184,37611,33769,27831,31172,19069,30704,33244,34463,36993
28037,30448,35171,37642,33773,27879,31211,19225,30636,33313,34108,36956
27948,30434,34995,37718,33820,27919,31139,19250,30755,33292,33748,36982
27722,30333,34829,37678,33702,27850,30965,19375,30856,33217,33460,37003
27579,30112,34857,37527,33537,27900,30855,19271,30878,33354,32385,36973
26162,29301,33694,36435,33174,28013,31389,19818,31262,34394,31843,37970
23313,29163,32153,35016,32782,28730,31739,17649,30916,34602,31734,38330
23755,29160,32166,34971,32665,28832,32057,18619,30914,33394,31287,37688
23910,29114,32421,35130,32704,27679,31928,17580,31291,32117,27811,37385
24235,28728,32675,35353,32419,27086,32130,17085,32164,32302,28635,35468
25401,28639,32635,35729,32105,26835,32075,23629,33841,33043,29733,32624
25576,28491,32423,35465,32026,26589,31809,30622,33043,33329,30543,31773
26200,28823,33335,34938,32250,26517,31857,31350,33665,33821,30924,30545
27239,29310,34180,35299,32309,26458,32043,30746,32008,34629,29248,29861
29604,29694,35188,36163,32991,26744,32097,30087,32076,34480,27816,29730
29367,29716,34948,36257,32963,26875,32167,29435,32064,34495,27790,29883
28474,29333,34350,35930,32817,27243,31948,29980,32228,34426,29465,29931
27575,29198,33745,35414,32533,28092,31215,25526,33502,34493,31121,29983
28075,29195,34080,35439,32204,28185,31054,22634,34273,33974,31569,30831
27786,29288,34644,35382,32149,28124,31240,22373,34721,33741,31038,31654
26832,29640,35587,35390,32085,28281,31374,22197,34305,33724,31095,31948
26493,29930,36044,35379,31982,28312,31355,22125,34212,33916,31126,32298
26424,30030,36027,35350,31872,28458,31363,21850,34059,34021,31076,32530
26500,30085,36116,35305,31930,28672,31425,21775,33951,33952,31080,32675
27136,30334,36193,35275,31917,28666,31513,21648,33623,33710,31122,33486
27339,30430,35846,35246,31951,28691,31794,22140,33086,33076,31039,35376
27133,30722,35883,35433,32071,28675,31973,22293,32931,32946,31058,36000
26910,30937,35669,35490,32072,28725,31991,22504,32751,32815,30840,36720
26839,31023,35385,35560,32057,28871,31810,21502,32250,32922,30155,37498
26890,31114,34730,35510,32003,28859,31755,19631,32063,33390,30481,38006
25532,30893,33303,35428,31966,28894,31718,19178,30793,34385,32230,38586
24624,30746,32305,34892,32288,29203,32211,18470,29718,34993,34769,39037
22961,29465,32409,35504,33309,29020,32414,16225,29271,35605,35201,38972
30212,30694,34882,37207,34115,28716,32548,16007,31387,33900,33563,37600
30295,30838,35562,38157,33821,28557,32500,18707,31745,32672,33525,37165
29751,30848,35019,38397,34099,28548,32471,18695,31615,32564,33978,37036
29650,30696,35112,38346,34127,28500,32354,18433,31212,32601,34149,36924
29468,30637,34901,38290,34155,28335,31954,18154,30926,32715,34034,36769
29317,30603,34887,38343,34128,28337,31830,18146,30868,32737,34024,36770
28686,30435,34800,38194,34080,28385,31726,18106,30670,33138,34183,36844
28632,30425,35005,38135,34077,28318,31605,17920,30848,33377,34344,36951
28729,30416,34931,37903,33718,28216,31584,17642,30642,33488,34276,36900
28880,30398,34978,37784,33962,28226,31450,18555,30864,33401,34343,36930
28945,30424,35056,37765,34052,28252,31487,18745,30991,33441,34199,36912
28937,30389,34998,37816,34052,28278,31607,18798,31006,33439,34189,36952
29139,30463,35016,37885,34117,28287,31620,18948,31124,33236,33814,36894
29080,30484,35000,37751,33368,28295,32001,19288,31037,33108,31322,36754
29812,30562,35716,37837,32434,28223,32200,19259,30831,33277,30760,36802
25682,29918,33901,36616,33126,28195,32221,19152,30955,31404,33360,36535
25856,28355,33245,35252,32121,28380,31606,28534,28403,33696,35015,35500
25904,28099,33372,35017,31712,28197,31295,32126,29330,34005,34893,32470
26075,27935,33513,33905,31716,28290,31179,32473,30447,32893,34641,30057
26650,28382,34305,34705,31568,27921,31296,31361,30242,33962,34754,29764
29482,29560,36646,36826,32659,27622,32091,29783,30620,34042,29503,29180
30060,29775,36868,37142,32843,27497,32507,29165,30995,34025,28721,29268
27909,29573,34407,36505,32864,27892,31987,30363,31900,34157,30017,29329
27502,29306,35026,36057,32625,28027,32005,28540,32790,34131,30250,29909
28057,29270,34957,35621,32715,28340,31947,30375,32210,34044,31432,29712
28244,29407,34695,35308,32434,28654,31651,30451,32707,34086,31798,29809
28147,29529,35150,35389,32395,28462,31749,29504,33185,33785,32181,30296
28112,29788,35499,35251,32305,28480,32210,31106,32817,34229,30454,30488
28545,30478,35551,35046,31626,28391,32881,32559,32377,34361,30265,30567
28760,30826,35513,35096,31486,28448,33111,32807,32477,34415,30208,31058
28767,30954,35491,35157,31506,28417,33482,32768,31816,34588,29707,31861
28699,31130,35274,35380,31640,28350,33711,32451,30801,34398,30485,32255
28805,31133,34341,35491,31639,28484,33805,32406,30543,34003,32067,33180
28927,31174,34004,35646,31660,28621,34258,32605,29881,34092,32801,33614
29087,31403,33444,35843,31712,28782,34913,32695,29600,34244,33016,33803
29245,31683,32995,36034,31833,28826,35318,32696,29435,33182,32823,34401
29367,31628,32868,36198,31862,28744,36438,32915,29439,32264,31537,35071
29520,31650,32697,36355,31803,28675,37443,33003,29110,32400,30826,35410
29556,31330,32455,36257,31787,28671,37601,32880,28602,31903,30083,36064
29099,31241,32094,35793,31643,28329,37778,31949,27998,31698,29472,37050
25566,30709,31627,34573,31494,27505,37550,28744,29575,31887,29758,37582
25106,30029,32073,34700,31819,26883,37351,25304,31378,33526,29954,37500
27926,30515,35899,37466,33955,26926,35433,17909,31896,32348,33572,36954
31601,31012,36623,38536,34240,26816,34210,18228,32422,32251,34229,36636
29467,30604,34770,37825,33538,26423,33986,19793,31553,31862,32950,36179
29331,30663,34074,37966,33665,26498,33171,20149,31897,31251,33219,36087
30680,30459,34882,37995,34324,25391,32769,19784,31334,31623,33135,36076
31052,30772,34826,38223,34110,26222,32664,19388,31619,31454,33999,36111
30929,30660,35274,38548,34255,26288,32149,19241,31334,31274,34474,36009
29904,30572,35131,38607,34455,26260,31853,18354,31427,31178,34568,36035
29441,30490,34901,38644,33861,26396,31975,18940,31307,31176,34711,36009
29346,30536,34687,38730,34397,26218,31548,18462,31201,31120,34784,35980
28547,30255,34863,38672,34127,26188,31697,18782,31333,31173,34959,36088
28617,30389,34910,38717,34576,26257,31163,17574,31580,31378,34699,36245
28665,30399,34857,38312,33688,26448,31524,18687,31454,31309,34530,36368
29174,30420,34966,38220,34161,26538,31303,18780,31790,31267,34398,36447
29310,30324,34984,38122,34087,26575,31202,18711,31872,31427,33713,36421
29068,29953,35093,37889,33719,26639,31279,19080,31958,31491,33530,36438
28717,29148,34404,36675,34005,26662,31085,19022,31989,31298,33437,36391
28261,28934,34325,35182,32579,27248,32453,20534,31867,30620,34272,36547
28045,28439,34102,35018,32580,27557,31019,32500,32275,32365,35576,33862
28243,28475,33602,35069,32035,27447,30924,32080,31527,32975,34210,30959
28456,28296,33597,34538,32110,27120,30907,32655,30151,34084,33849,29557
29070,28501,33813,34921,32058,26995,31674,31980,30199,34179,32802,29544
29278,28983,33817,34827,31718,27260,32166,30274,30515,34224,29718,29077
29436,29105,33916,34973,31894,27331,32592,30357,30856,34149,28384,28915
28930,29191,33578,35068,32033,28105,32660,31190,31092,34191,28866,29011
28553,29001,33883,34939,32108,28200,32532,30766,31156,34239,30695,29356
28450,28928,34100,34902,32145,28598,32265,31395,31270,34249,31452,29469
28347,29039,34473,34905,32095,28538,31909,29807,32560,34152,31952,29714
27957,29151,34348,34969,32157,28418,31910,29351,32974,34153,32130,30076
28345,29245,34314,34967,32074,28465,31910,28697,33268,33964,32136,30198
28261,29320,34559,34934,32181,28263,31484,25777,33863,33915,32450,30338
27921,29302,34848,34922,32117,28130,31294,26033,34783,33892,32689,30624
27922,29391,34869,34932,32148,28186,31307,26026,34600,33981,32668,30889
27921,29788,35872,35004,32015,27972,31762,26170,34528,33974,31835,31198
27407,30225,39022,35069,31952,27961,32062,26020,33610,33601,29830,32535
27299,30495,38949,35208,32052,27960,32762,26122,32192,32609,28547,35120
27429,31019,38925,35303,32103,28084,33281,25505,31831,32503,28127,36022
27540,31135,38871,35340,32105,28180,33628,25092,31537,32318,30106,37044
27662,30711,36510,35417,31926,28817,34588,24435,31020,32398,31278,37382
27202,30644,33076,35045,31865,28897,35732,24070,30725,32663,31434,37600
25468,29822,32219,34563,32027,28772,36190,23817,30882,32840,30403,37836
24917,29628,32345,35407,33100,27815,35520,20950,30492,33927,29885,37586
30146,30675,36814,38222,34124,27650,33849,19799,30724,33774,29234,37205
31733,31073,36440,38430,34473,27664,33175,19077,30711,33266,31120,36659
31324,30975,35251,38616,33903,27406,32839,19368,31293,31842,32418,36372
31007,30780,35588,38345,34299,26575,32770,19524,31050,32123,31951,36393
31122,30784,35490,38275,34472,27092,32515,18749,30622,32523,32659,36249
30966,30845,35376,38438,34306,27150,32249,18936,30868,32071,33281,36189
30594,30805,35518,38438,34247,27155,32106,18865,30713,32247,33485,36255
30559,30647,35425,38494,34280,27129,31672,18809,30723,32119,33602,36299
30494,30587,35432,38315,33975,27212,31534,18981,30470,32482,33756,36320
30545,30694,35548,38460,34698,27086,31161,18935,30541,32575,33347,36493
30134,30593,35430,38334,34104,27109,31219,18987,30685,32483,33490,36547
30093,30405,35457,37988,34013,27115,30769,18755,30930,32348,33723,36502
30376,30369,35448,37903,34122,27093,30595,18605,30940,32435,33431,36535
30380,30271,35422,37845,33945,27111,30734,18861,30906,32516,33129,36585
30210,29945,35243,37661,33749,27199,30907,19295,31075,32463,33042,36631
28691,29129,34388,36276,33375,27249,31259,19245,31160,32484,32860,37463
27888,29247,33877,35076,32562,27753,32788,19431,31300,31692,33378,37102
26428,29374,33928,34609,32316,27838,32268,29737,29495,32092,35349,36082
26486,28989,33820,34136,32461,27591,31854,31743,29102,33133,35301,34264
26725,28737,33771,33453,32685,27725,31674,32501,31291,32750,34982,30234
27159,28876,33695,33490,32507,27850,31700,31938,30866,33308,34340,29845
28363,29656,34380,35080,32240,27787,32749,29503,32008,34177,29383,29056
28792,29787,34753,35331,32323,27514,33149,29676,31997,34416,28860,29119
30463,29926,35347,35739,32422,27369,33283,29362,32035,34249,28613,29144
30670,29889,35322,35429,32325,27300,33220,29622,31986,34168,28657,29069
30188,29792,35022,35061,32047,27732,32929,30672,31865,34251,29895,29174
28694,29577,34153,34739,31792,28354,32442,31299,31628,34171,30267,29205
28261,29767,34495,34742,31743,28708,31998,30093,32343,33306,31741,29606
28431,29806,34902,34919,32069,28190,31728,27030,34393,32789,32648,30030
28216,30069,35185,35063,32135,27998,32038,26834,34867,33279,32764,30251
28235,30419,35249,35086,32135,27983,32173,27167,34894,33660,31557,30270
28350,30577,35160,35071,32000,28066,32494,27915,34319,33576,30521,30300
28591,30893,34743,35257,31705,27961,32928,29958,33792,33468,30129,30293
28649,31406,34505,35321,31570,28051,33173,31034,32807,33497,30008,30556
28740,31390,34295,35875,31406,28191,33768,31483,31206,34229,31069,31604
29050,31498,33695,36255,31457,28312,34156,31230,30443,33867,32516,33197
29277,31673,33404,36324,31545,28351,34549,31078,29012,33266,33736,35548
29378,31790,32868,36179,31735,28381,35834,30588,28397,32142,33108,36678
29395,31298,32291,35179,31814,28373,36808,29145,29101,32094,32273,37015
24680,30740,31695,34723,31819,28074,37196,24812,31145,32804,31142,38157
24020,30378,32338,35725,33431,27233,35245,20673,31760,32117,33100,37140
30506,31111,36707,38171,33852,26951,34193,18584,32070,31683,34754,36613
31115,31131,36551,38397,33960,26859,33802,19090,31919,31295,34984,36311
30926,31142,36237,38539,33971,26830,33350,19163,31823,31125,35322,36260
30660,31057,36115,38516,34142,26652,33131,18952,31631,31079,35378,36121
30210,31042,35926,38478,34077,26618,32746,18846,31448,31116,35503,36129
29999,31030,35540,38509,34045,26529,32111,18549,31409,30985,35760,36134
29761,30981,35456,38189,33806,26740,32081,18387,31020,31270,35254,36201
29814,30921,35456,38149,33705,26665,31548,18588,31171,31207,36014,36443
30030,30921,35506,37891,33827,26753,31121,18657,31146,31552,36142,36474
30205,31013,35697,37866,33960,26789,30982,18700,31281,31505,36011,36525
30112,31004,35674,37881,33982,26958,31335,19175,31315,31601,35959,36580
30184,30964,35626,38028,34032,27165,31475,19299,31401,31678,35702,36634
29536,30581,35900,37905,33788,27239,31465,19298,31487,31783,35131,36760
28771,30311,36428,37576,33590,27357,31825,19316,31836,31931,34138,37458
27899,29271,34396,35244,32777,27727,32910,19891,30981,31752,34937,37815
28157,28710,33880,34981,32224,27915,32235,21452,32990,30906,36203,35431
28420,28580,33729,34338,32505,27941,31976,30330,31049,32345,34988,33043
28525,28180,33569,33360,33024,27913,32884,32453,31634,32450,34908,32180
28945,28145,33701,34173,33435,28098,33242,33235,31210,33583,35520,30576
29248,28311,33674,34180,33461,28337,33575,34642,31499,34341,34543,30175
29227,28782,33695,33791,32682,28533,33051,33786,32555,35029,34185,30195
28918,29175,34425,35158,32443,28864,32530,30462,32946,34066,32616,29975
28177,29231,35415,35184,32334,28518,31888,26861,34345,33777,33961,29970
27718,29238,36476,35347,32677,28488,31509,25370,35018,33869,34266,30058
28005,29146,36638,35260,32627,28318,31293,24814,34996,33755,34385,30060
27927,29105,37153,35262,32648,27980,31062,24638,35317,33877,34511,30138
28621,29095,37583,35444,32886,28067,31032,24000,35478,34014,34550,30228
28842,29198,37904,35534,33007,28136,31052,23799,35374,34104,34541,30418
28941,29273,38102,35535,32913,28266,31042,23987,34930,34138,34654,30432
29055,29198,38535,35446,32769,28369,31241,23834,34825,34176,34667,30459
28845,29503,37247,35386,32594,28425,31507,24715,34630,34272,34305,30556
28673,29674,37312,35355,32375,28427,31980,25493,33701,34384,33000,31202
28436,30190,38155,35728,32245,28409,32940,25878,32746,34402,32081,31653
28411,30725,38469,35848,32165,28387,33449,26526,31461,34449,30100,32853
28180,30822,37873,36001,32160,28362,34102,26602,30256,33800,31278,35517
28199,30782,36586,36161,32400,28766,34999,26262,29712,33898,31622,36408
28186,30961,35419,36057,32435,28839,35546,25461,30275,33602,32715,37904
27050,30821,32445,34837,32120,28301,35860,23760,30448,34451,31074,38938
24425,29873,34352,36581,34021,27930,34496,22465,29945,35142,30670,38457
31451,30734,38396,38044,33910,27785,34524,20104,31301,33005,30014,37469
30778,31191,37585,38800,33781,27720,33692,19971,32642,31517,32478,36744
32175,31090,37359,38847,34125,27445,33339,19676,31849,31928,32988,36584
31747,31017,37282,38759,34315,27352,32743,18767,31029,32437,33636,36359
31336,30799,36508,38735,34370,27091,31975,18546,30888,32207,34251,36266
29963,30573,35817,38788,34508,26929,31780,18542,30707,32160,34444,36065
29695,30508,35784,38720,34374,26842,31465,18324,30459,32367,34308,35965
29606,30451,35716,38713,34140,26834,31330,18535,30563,32265,34363,36026
29845,30374,35665,38525,34284,26919,31164,18590,30584,32435,34102,36357
